ID,Main Artist,Featuring,Song,Key,BPM,Duration,Genre,Language,Country,Year Released,Arrangement,Piano?,Guitar solo?,Classic?,Main Artist_normalized,Featuring_normalized,Song_normalized,Genre_normalized,Language_normalized,Country_normalized,Arrangement_normalized,Key_normalized,BPM Range,Year Range
249.0,Justin Bieber,Chance The Rapper,Confident,Fm,67,4:05,"['Pop', 'Indie Folk']",['English'],['USA'],2020,[],,,,justin bieber,chance the rapper,confident,"['pop', 'indie folk']",['english'],['usa'],[],fm,60.0,2020.0
250.0,Taylor Swift,,Cardigan,Eb,65,3:55,"['Pop', 'R&B']",['English'],['USA'],2021,[],,,,taylor swift,,cardigan,"['pop', 'r&b']",['english'],['usa'],[],eb,60.0,2020.0
251.0,Lay Bankz,,Tell Ur Girlfriend,Dm,135,2:01,['Folk Pop'],['English'],['USA'],2022,[],,,,lay bankz,,tell ur girlfriend,['folk pop'],['english'],['usa'],[],dm,130.0,2020.0
252.0,Noah Kahan,,Stick Season,A,117,2:58,"['R&B', 'Soul']",['English'],['USA'],2017,[],,,,noah kahan,,stick season,"['r&b', 'soul']",['english'],['usa'],[],a,110.0,2010.0
253.0,SZA,,Saturn (Live),Db,89,3:00,"['R&B', 'Soul']",['English'],['USA'],2020,[],,,,sza,,saturn (live),"['r&b', 'soul']",['english'],['usa'],[],db,80.0,2020.0
254.0,Shakira,,Nassau,D,108,2:32,"['Latin Pop', 'Dance']",['Spanish'],['Colombia'],2020,[],,,,shakira,,nassau,"['latin pop', 'dance']",['spanish'],['colombia'],[],d,100.0,2020.0
255.0,Shakira,,Última,C,76,2:55,"['Latin Pop', 'Dance']",['Spanish'],['Colombia'],2020,[],,,,shakira,,ultima,"['latin pop', 'dance']",['spanish'],['colombia'],[],c,70.0,2020.0
256.0,Shakira,,Cómo Dónde y Cuándo,Ab,82,2:55,['Latin Pop'],['Spanish'],['Colombia'],2020,[],,,,shakira,,como donde y cuando,['latin pop'],['spanish'],['colombia'],[],ab,80.0,2020.0
257.0,Camilo,,Autodiagnóstico,G,97,3:06,"['Classical', 'Pop Opera']",['Spanish'],['Colombia'],2024,[],,,,camilo,,autodiagnostico,"['classical', 'pop opera']",['spanish'],['colombia'],[],g,90.0,2020.0
258.0,Andrea Bocelli,,Por Ti Volaré,G,102,4:08,['Latin Pop'],['Spanish'],['Italy'],2006,[],,,,andrea bocelli,,por ti volare,['latin pop'],['spanish'],['italy'],[],g,100.0,2000.0
259.0,Reik,,Te fuiste de aquí,Db,70,3:42,['Latin Pop'],['Spanish'],['Mexico'],2011,[],,,,reik,,te fuiste de aqui,['latin pop'],['spanish'],['mexico'],[],db,70.0,2010.0
260.0,Reik,,Llegó Tu Amor,E,87,3:33,['Latin Pop'],['Spanish'],['Mexico'],2008,[],,,,reik,,llego tu amor,['latin pop'],['spanish'],['mexico'],[],e,80.0,2000.0
261.0,Reik,,Me Duele Amarte,Db,74,3:10,['Latin Pop'],['Spanish'],['Mexico'],2006,[],,,,reik,,me duele amarte,['latin pop'],['spanish'],['mexico'],[],db,70.0,2000.0
262.0,Reik,,No Sé Si Es Amor,G,115,3:06,['Latin Pop'],['Spanish'],['Mexico'],2005,['Chord progressions'],,,,reik,,no se si es amor,['latin pop'],['spanish'],['mexico'],['chord progressions'],g,110.0,2000.0
263.0,Reik,,Niña,Am,100,2:50,['Latin Pop'],['Spanish'],['Mexico'],2005,[],,,,reik,,nina,['latin pop'],['spanish'],['mexico'],[],am,100.0,2000.0
264.0,Reik,,Noviembre Sin Ti,C,67,3:20,['Latin Pop'],['Spanish'],['Mexico'],2008,[],,,,reik,,noviembre sin ti,['latin pop'],['spanish'],['mexico'],[],c,60.0,2000.0
265.0,Reik,,Vuelve,G,84,3:15,['Latin Pop'],['Spanish'],['Mexico'],2005,['Chord progressions'],,,,reik,,vuelve,['latin pop'],['spanish'],['mexico'],['chord progressions'],g,80.0,2000.0
266.0,Reik,,Que Vida La Mia,A,98,2:50,['Latin Pop'],['Spanish'],['Mexico'],2009,[],,,,reik,,que vida la mia,['latin pop'],['spanish'],['mexico'],[],a,90.0,2000.0
267.0,Reik,,Cuando Estás Conmigo,C,108,3:08,"['Latin Pop', 'Rock']",['Spanish'],['Colombia'],2005,[],,,,reik,,cuando estas conmigo,"['latin pop', 'rock']",['spanish'],['colombia'],[],c,100.0,2000.0
268.0,Los de Adentro,,Una Cancion,B,135,5:16,['Bachata'],['Spanish'],['Colombia'],2018,['Long song'],,,,los de adentro,,una cancion,['bachata'],['spanish'],['colombia'],['long song'],b,130.0,2010.0
269.0,Toño Navarrete,,Dame Un Besito,F,93,3:22,['Hip-Hop'],['Spanish'],['Mexico'],2020,[],,,,tono navarrete,,dame un besito,['hip-hop'],['spanish'],['mexico'],[],f,90.0,2020.0
270.0,Allen CM,,Union Eterna,Ab,130,3:46,['Pop'],['Spanish'],['Peru'],2018,[],,,,allen cm,,union eterna,['pop'],['spanish'],['peru'],[],ab,130.0,2010.0
271.0,Céline Dion,,That's The Way It Is,E,93,3:57,['Pop'],['English'],['Canada'],1999,[],,,,celine dion,,that's the way it is,['pop'],['english'],['canada'],[],e,90.0,1990.0
272.0,Rocio Dúrcal,,Como han pasado los años,F,90,3:29,"['Ranchera', 'Bolero']",['Spanish'],"['Spain', 'Mexico']",1995,[],,,,rocio durcal,,como han pasado los anos,"['ranchera', 'bolero']",['spanish'],"['spain', 'mexico']",[],f,90.0,1990.0
273.0,Gonza Silva,,Azabache,G,95,3:06,"['Latin Pop', 'Indie']",['Spanish'],['Ecuador'],2020,[],,,,gonza silva,,azabache,"['latin pop', 'indie']",['spanish'],['ecuador'],[],g,90.0,2020.0
274.0,Luz Pinos,,Marina,F,95,3:14,['Latin Pop'],['Spanish'],['Mexico'],2020,[],,,,luz pinos,,marina,['latin pop'],['spanish'],['mexico'],[],f,90.0,2020.0
275.0,Eroz & Febo,Caztro,Lo Que Nunca Soñé,Bbm,110,2:38,['Latin Pop'],['Spanish'],"['Venezuela', 'Spain']",2008,[],,,,eroz & febo,caztro,lo que nunca sone,['latin pop'],['spanish'],"['venezuela', 'spain']",[],bbm,110.0,2000.0
276.0,Carlos Baute,Marta Sánchez,Colgando en Tus Manos,F#,120,3:48,['Rock'],['Spanish'],['Venezuela'],2002,[],,,,carlos baute,marta sanchez,colgando en tus manos,['rock'],['spanish'],['venezuela'],[],f#,120.0,2000.0
277.0,Caramelos de Cianuro,,Veronica,G,175,4:12,['Rock'],['Spanish'],['Venezuela'],1996,[],,,,caramelos de cianuro,,veronica,['rock'],['spanish'],['venezuela'],[],g,170.0,1990.0
278.0,Caramelos de Cianuro,,Sanitarios,G,168,3:33,['Latin Pop'],['Spanish'],['Mexico'],2020,[],,,,caramelos de cianuro,,sanitarios,['latin pop'],['spanish'],['mexico'],[],g,160.0,2020.0
279.0,Jesse & Joy,,Mi sol,D,78,3:26,"['Latin Pop', 'Ranchera']",['Spanish'],['Mexico'],2006,[],,,,jesse & joy,,mi sol,"['latin pop', 'ranchera']",['spanish'],['mexico'],[],d,70.0,2000.0
280.0,Ana Gabriel,,Quien como tú,Ab,70,3:27,"['Latin Pop', 'Ballad']",['Spanish'],['Mexico'],1989,[],,,,ana gabriel,,quien como tu,"['latin pop', 'ballad']",['spanish'],['mexico'],[],ab,70.0,1980.0
281.0,Café Tacvba,,Como Te Extraño Mi Amor,E,125,3:34,['Latin Rock'],['Spanish'],['Mexico'],2005,[],,,,cafe tacvba,,como te extrano mi amor,['latin rock'],['spanish'],['mexico'],[],e,120.0,2000.0
282.0,Victor Muñoz,Nacho,Mi Felicidad,F#,121,4:15,['Latin Pop'],['Spanish'],['Venezuela'],2014,[],,,,victor munoz,nacho,mi felicidad,['latin pop'],['spanish'],['venezuela'],[],f#,120.0,2010.0
283.0,Noel Schajris,,Momentos,F#,128,4:39,['Latin Pop'],['Spanish'],['Argentina'],2016,[],,,,noel schajris,,momentos,['latin pop'],['spanish'],['argentina'],[],f#,120.0,2010.0
284.0,Luis Fonsi,,El Tren,D,98,3:26,['Latin Pop'],['Spanish'],['Puerto Rico'],2002,[],,,,luis fonsi,,el tren,['latin pop'],['spanish'],['puerto rico'],[],d,90.0,2000.0
285.0,Ricardo Arjona,,Duele Verte,G,95,4:39,"['Latin Pop', 'Ballad']",['Spanish'],['Guatemala'],2008,[],,,,ricardo arjona,,duele verte,"['latin pop', 'ballad']",['spanish'],['guatemala'],[],g,90.0,2000.0
286.0,Ricardo Arjona,,Viaje,G,95,3:54,['Latin Pop'],['Spanish'],['Guatemala'],2014,[],,,,ricardo arjona,,viaje,['latin pop'],['spanish'],['guatemala'],[],g,90.0,2010.0
287.0,Carlos Vives,,La Maravilla,G,112,3:35,"['Vallenato', 'Latin Pop']",['Spanish'],['Colombia'],2015,[],,,,carlos vives,,la maravilla,"['vallenato', 'latin pop']",['spanish'],['colombia'],[],g,110.0,2010.0
288.0,Mane de la Parra,,Como soy,G,104,3:00,['Latin Pop'],['Spanish'],['Mexico'],2017,[],,,,mane de la parra,,como soy,['latin pop'],['spanish'],['mexico'],[],g,100.0,2010.0
289.0,Ricardo Arjona,,Señora de Las Cuatro Decadas,C,67,4:57,['Latin Pop'],['Spanish'],['Guatemala'],1993,[],,,,ricardo arjona,,senora de las cuatro decadas,['latin pop'],['spanish'],['guatemala'],[],c,60.0,1990.0
290.0,Ricardo Arjona,,Si el Norte Fuera el Sur,A,85,4:49,"['Latin Pop', 'Ballad']",['Spanish'],['Guatemala'],1996,[],,,,ricardo arjona,,si el norte fuera el sur,"['latin pop', 'ballad']",['spanish'],['guatemala'],[],a,80.0,1990.0
291.0,Ricardo Arjona,,Cuando,G,65,4:17,['Latin Pop'],['Spanish'],['Guatemala'],2007,[],,,,ricardo arjona,,cuando,['latin pop'],['spanish'],['guatemala'],[],g,60.0,2000.0
292.0,Ricardo Arjona,,El Problema,Am,100,4:04,"['Latin Pop', 'Ballad']",['Spanish'],['Guatemala'],2002,[],,,,ricardo arjona,,el problema,"['latin pop', 'ballad']",['spanish'],['guatemala'],[],am,100.0,2000.0
293.0,Ricardo Arjona,,Minutos,B,100,4:05,['Latin Pop'],['Spanish'],['Guatemala'],2002,[],,,,ricardo arjona,,minutos,['latin pop'],['spanish'],['guatemala'],[],b,100.0,2000.0
294.0,Xuxa,,Ilarie,Db,143,5:01,['Kids Music'],['Spanish'],['Brazil'],1988,['Long song'],,,,xuxa,,ilarie,['kids music'],['spanish'],['brazil'],['long song'],db,140.0,1980.0
295.0,"Camilo, Evaluna Montaner",,PLIS,Db,85,3:40,['Latin Pop'],['Spanish'],['Colombia'],2021,[],,,,"camilo, evaluna montaner",,plis,['latin pop'],['spanish'],['colombia'],[],db,80.0,2020.0
296.0,The Singing Walrus,,Good Morning Song for Kids,A,128,2:25,"[""Children's Music""]",['English'],['Canada'],2014,[],,,,the singing walrus,,good morning song for kids,"[""children's music""]",['english'],['canada'],[],a,120.0,2010.0
297.0,Des'ree,,You Gotta Be,C,94,4:02,"['Pop', 'R&B']",['English'],['UK'],1994,[],,,,des'ree,,you gotta be,"['pop', 'r&b']",['english'],['uk'],[],c,90.0,1990.0
298.0,Aterciopelados,,Baracunatana,Em,90,2:35,"['Rock', 'Latin Alternative']",['Spanish'],['Colombia'],1995,[],,,,aterciopelados,,baracunatana,"['rock', 'latin alternative']",['spanish'],['colombia'],[],em,90.0,1990.0
299.0,Huáscar Barradas,,Rumba en Madrid,F,107,4:06,['Latin Jazz'],['Spanish'],['Venezuela'],2015,[],,,,huascar barradas,,rumba en madrid,['latin jazz'],['spanish'],['venezuela'],[],f,100.0,2010.0
300.0,Beyoncé,,Texas Hold 'Em,D,110,3:53,"['Pop', 'R&B']",['English'],['USA'],2013,[],,,x,beyonce,,texas hold 'em,"['pop', 'r&b']",['english'],['usa'],[],d,110.0,2010.0
301.0,Late Nights,,Crush Company,Dm,100,2:38,['Indie Pop'],['English'],['USA'],2020,[],,,,late nights,,crush company,['indie pop'],['english'],['usa'],[],dm,100.0,2020.0
302.0,Lewis Capaldi,,Strangers,E,61,3:32,"['Pop', 'Ballad']",['English'],['UK'],2021,[],,,,lewis capaldi,,strangers,"['pop', 'ballad']",['english'],['uk'],[],e,60.0,2020.0
303.0,Imagine Dragons,,Thunder,C,84,3:03,['Rock'],['English'],['USA'],2017,[],,,,imagine dragons,,thunder,['rock'],['english'],['usa'],[],c,80.0,2010.0
304.0,"Imagine Dragons, JID",,Enemy,Bm,77,2:49,"['Rock', 'Hip-Hop']",['English'],['USA'],2021,[],,,,"imagine dragons, jid",,enemy,"['rock', 'hip-hop']",['english'],['usa'],[],bm,70.0,2020.0
305.0,Imagine Dragons,,Believer,Bbm,63,3:21,['Rock'],['English'],['USA'],2017,[],,,,imagine dragons,,believer,['rock'],['english'],['usa'],[],bbm,60.0,2010.0
306.0,Imagine Dragons,,Radioactive,Bm,68,3:04,['Rock'],['English'],['USA'],2012,[],,,x,imagine dragons,,radioactive,['rock'],['english'],['usa'],[],bm,60.0,2010.0
307.0,Imagine Dragons,,Demons,Eb,90,2:53,['Rock'],['English'],['USA'],2013,[],,,x,imagine dragons,,demons,['rock'],['english'],['usa'],[],eb,90.0,2010.0
308.0,Joaquina,,Rabia,Eb,108,3:34,"['Pop', 'Indie']",['Spanish'],['Spain'],2020,[],,,,joaquina,,rabia,"['pop', 'indie']",['spanish'],['spain'],[],eb,100.0,2020.0
309.0,Joaquina,,Los Mejores Años,D,138,3:18,"['Pop', 'Indie']",['Spanish'],['Spain'],2018,[],,,,joaquina,,los mejores anos,"['pop', 'indie']",['spanish'],['spain'],[],d,130.0,2010.0
310.0,"Christina Aguilera, Lil' Kim, Mya, Pink",,Lady Marmalade,Gm,110,4:31,"['Pop', 'R&B', 'Hip-Hop']",['English'],['USA'],2001,[],,,x,"christina aguilera, lil' kim, mya, pink",,lady marmalade,"['pop', 'r&b', 'hip-hop']",['english'],['usa'],[],gm,110.0,2000.0
311.0,Nena,,99 Luftballons,E,97,3:47,"['New Wave', 'Pop']",['German'],['Germany'],1983,[],,,,nena,,99 luftballons,"['new wave', 'pop']",['german'],['germany'],[],e,90.0,1980.0
312.0,Die Prinzen,,Millionär,G,106,2:35,"['Pop', 'Rock']",['German'],['Germany'],1991,[],,,,die prinzen,,millionar,"['pop', 'rock']",['german'],['germany'],[],g,100.0,1990.0
313.0,Die Ärzte,,Männer sind Schweine,G,64,4:15,['Punk Rock'],['German'],['Germany'],1998,[],,,,die arzte,,manner sind schweine,['punk rock'],['german'],['germany'],[],g,60.0,1990.0
314.0,Niall Horan,,This Town,A,112,4:00,['Pop'],['English'],['Ireland'],2016,[],,,,niall horan,,this town,['pop'],['english'],['ireland'],[],a,110.0,2010.0
315.0,Jonas Brothers,,What A Man Gotta Do,E,113,2:54,"['Pop', 'Rock']",['English'],['USA'],2020,[],,,x,jonas brothers,,what a man gotta do,"['pop', 'rock']",['english'],['usa'],[],e,110.0,2020.0
316.0,Danny Ocean,,Swing,Eb,107,2:32,['Latin Pop'],['Spanish'],['Venezuela'],2020,[],,,,danny ocean,,swing,['latin pop'],['spanish'],['venezuela'],[],eb,100.0,2020.0
317.0,Eros Ramazzotti,Tina Turner,Cosas De La Vida,A,90,4:44,['Pop Rock'],"['Italian', 'English']",['Italy'],1997,[],,,,eros ramazzotti,tina turner,cosas de la vida,['pop rock'],"['italian', 'english']",['italy'],[],a,90.0,1990.0
318.0,Eros Ramazzotti,,La Cosa Mas Bella,Eb,110,4:23,['Pop'],['Italian'],['Italy'],1996,[],,,,eros ramazzotti,,la cosa mas bella,['pop'],['italian'],['italy'],[],eb,110.0,1990.0
319.0,Eros Ramazzotti,,Fuego En El Fuego,F#m,127,3:59,['Pop'],['Italian'],['Italy'],2000,[],,,,eros ramazzotti,,fuego en el fuego,['pop'],['italian'],['italy'],[],f#m,120.0,2000.0
320.0,Jorge Drexler,,Todo se transforma,A,100,3:34,"['Latin Pop', 'Folk']",['Spanish'],['Uruguay'],2004,[],,,,jorge drexler,,todo se transforma,"['latin pop', 'folk']",['spanish'],['uruguay'],[],a,100.0,2000.0
321.0,Georgina,,Supermujer,F,90,3:44,"['Pop', 'Latin']",['Spanish'],"['Venezuela', 'Spain']",2009,[],,,,georgina,,supermujer,"['pop', 'latin']",['spanish'],"['venezuela', 'spain']",[],f,90.0,2000.0
322.0,Pink,,Just Give Me a Reason,G,95,4:01,['Pop'],['English'],['USA'],2012,[],,,x,pink,,just give me a reason,['pop'],['english'],['usa'],[],g,90.0,2010.0
323.0,MV Caldera,,Te Daré,G,110,3:16,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,mv caldera,,te dare,['latin pop'],['spanish'],['venezuela'],[],g,110.0,2010.0
324.0,Alejandra Guzmán,,Volverte a Amar,Db,59,3:36,"['Rock', 'Pop']",['Spanish'],['Mexico'],2006,['Chord progressions'],,,,alejandra guzman,,volverte a amar,"['rock', 'pop']",['spanish'],['mexico'],['chord progressions'],db,50.0,2000.0
325.0,Ronan Keating,,When You Say Nothing At All,G,87,4:11,['Pop'],['English'],['Ireland'],1999,[],,,x,ronan keating,,when you say nothing at all,['pop'],['english'],['ireland'],[],g,80.0,1990.0
326.0,Voz Veis,,Te Eseño A Aterrizar,G,73,4:02,['Latin Pop'],['Spanish'],['Venezuela'],2007,[],,,,voz veis,,te eseno a aterrizar,['latin pop'],['spanish'],['venezuela'],[],g,70.0,2000.0
327.0,Voz Veis,,Quiero ir,C,99,3:24,['Latin Pop'],['Spanish'],['Venezuela'],2009,[],,,,voz veis,,quiero ir,['latin pop'],['spanish'],['venezuela'],[],c,90.0,2000.0
328.0,Voz Veis,,Jamás Se Dice Adios,E,90,3:19,['Latin Pop'],['Spanish'],['Venezuela'],2008,[],,,,voz veis,,jamas se dice adios,['latin pop'],['spanish'],['venezuela'],[],e,90.0,2000.0
329.0,Voz Veis,,Bailamos,A,80,3:08,['Latin Pop'],['Spanish'],['Venezuela'],2005,['Chord progressions'],,,,voz veis,,bailamos,['latin pop'],['spanish'],['venezuela'],['chord progressions'],a,80.0,2000.0
330.0,Voz Veis,,Marta,F#,120,3:32,['Latin Pop'],['Spanish'],['Venezuela'],2005,['Faves'],,,,voz veis,,marta,['latin pop'],['spanish'],['venezuela'],['faves'],f#,120.0,2000.0
331.0,Voz Veis,,Que Me Has Hecho Tú,G,150,2:43,['Latin Pop'],['Spanish'],['Venezuela'],2007,[],,,,voz veis,,que me has hecho tu,['latin pop'],['spanish'],['venezuela'],[],g,150.0,2000.0
332.0,"Wisin, Carlos Vives",Daddy Yankee,Nota De Amor,Bb,98,3:51,"['Reggaeton', 'Latin Pop']",['Spanish'],"['Puerto Rico', 'Colombia']",2015,[],,,,"wisin, carlos vives",daddy yankee,nota de amor,"['reggaeton', 'latin pop']",['spanish'],"['puerto rico', 'colombia']",[],bb,90.0,2010.0
333.0,"Elena Rose, Danny Ocean, Jerri Di",,Caracas en el 2000,D,118,3:46,['Latin Pop'],['Spanish'],['Venezuela'],2020,[],,,,"elena rose, danny ocean, jerri di",,caracas en el 2000,['latin pop'],['spanish'],['venezuela'],[],d,110.0,2020.0
334.0,"Leo Rizzi, Danny Ocean",,Amapolas Remix,G,124,4:32,['Latin Pop'],['Spanish'],"['Spain', 'Venezuela']",2021,[],,,,"leo rizzi, danny ocean",,amapolas remix,['latin pop'],['spanish'],"['spain', 'venezuela']",[],g,120.0,2020.0
335.0,Diego Dibos,,Si Tú Te Vas,D,115,3:43,"['Latin Pop', 'Rock']",['Spanish'],['Peru'],2016,[],,,,diego dibos,,si tu te vas,"['latin pop', 'rock']",['spanish'],['peru'],[],d,110.0,2010.0
336.0,Luciano Pereyra,,Si No Es Muy Tarde,G,73,4:05,"['Latin Pop', 'Folk']",['Spanish'],['Argentina'],2018,[],,,,luciano pereyra,,si no es muy tarde,"['latin pop', 'folk']",['spanish'],['argentina'],[],g,70.0,2010.0
337.0,Il Volo,,O Sole Mio,G,126,3:32,"['Classical', 'Opera']",['Italian'],['Italy'],2010,[],,,,il volo,,o sole mio,"['classical', 'opera']",['italian'],['italy'],[],g,120.0,2010.0
338.0,OneRepublic,Timbaland,Apologize,Cm,59,3:03,"['Pop', 'Rock']",['English'],['USA'],2007,[],,,x,onerepublic,timbaland,apologize,"['pop', 'rock']",['english'],['usa'],[],cm,50.0,2000.0
339.0,One Direction,,Story of my life,Eb,121,4:01,['Pop'],['English'],['UK'],2013,[],,,x,one direction,,story of my life,['pop'],['english'],['uk'],[],eb,120.0,2010.0
340.0,Chayanne,,Tiempo De Vals,F#,83,4:04,"['Latin Pop', 'Ballad']",['Spanish'],['Puerto Rico'],1990,[],,,,chayanne,,tiempo de vals,"['latin pop', 'ballad']",['spanish'],['puerto rico'],[],f#,80.0,1990.0
341.0,Noah Kahan,,"Everywhere, Everything",B,60,4:11,['Indie Folk'],['English'],['USA'],2022,[],,,,noah kahan,,"everywhere, everything",['indie folk'],['english'],['usa'],[],b,60.0,2020.0
342.0,Whitney Houston,,I Will Always Love You,A,66,4:28,"['Pop', 'Soul']",['English'],['USA'],1992,[],,,x,whitney houston,,i will always love you,"['pop', 'soul']",['english'],['usa'],[],a,60.0,1990.0
343.0,Christina Perri,,A Thousand Years,Bb,70,4:44,"['Pop', 'Ballad']",['English'],['USA'],2011,[],,,,christina perri,,a thousand years,"['pop', 'ballad']",['english'],['usa'],[],bb,70.0,2010.0
344.0,Eric Clapton,,Tears In Heaven,A,79,4:36,"['Rock', 'Blues']",['English'],['UK'],1992,[],,,,eric clapton,,tears in heaven,"['rock', 'blues']",['english'],['uk'],[],a,70.0,1990.0
345.0,Boyce Avenue,,Beautiful Soul,A,89,4:00,"['Pop', 'Acoustic']",['English'],['USA'],2010,[],,,x,boyce avenue,,beautiful soul,"['pop', 'acoustic']",['english'],['usa'],[],a,80.0,2010.0
346.0,Michael Bublé,,It's A Beautiful Day,Db,144,3:16,"['Pop', 'Jazz']",['English'],['Canada'],2013,[],,,x,michael buble,,it's a beautiful day,"['pop', 'jazz']",['english'],['canada'],[],db,140.0,2010.0
347.0,Pharrell Williams,,Happy,Fm,160,3:50,"['Pop', 'R&B']",['English'],['USA'],2013,[],,,x,pharrell williams,,happy,"['pop', 'r&b']",['english'],['usa'],[],fm,160.0,2010.0
348.0,Charlie Puth,Meghan Trainor,Marvin Gaye,E,110,3:06,['Pop'],['English'],['USA'],2015,[],,,x,charlie puth,meghan trainor,marvin gaye,['pop'],['english'],['usa'],[],e,110.0,2010.0
349.0,Christina Perri,,Jar of Hearts,Eb,75,4:03,['Pop'],['English'],['USA'],2010,[],,,,christina perri,,jar of hearts,['pop'],['english'],['usa'],[],eb,70.0,2010.0
350.0,Carlos Vives,,No Te Vayas,F,96,3:43,"['Vallenato', 'Latin Pop']",['Spanish'],['Colombia'],2020,[],,,,carlos vives,,no te vayas,"['vallenato', 'latin pop']",['spanish'],['colombia'],[],f,90.0,2020.0
351.0,Charlie Puth,,We Don't Talk Anymore (feat. Selena Gomez),C#m,100,3:34,['Pop'],['English'],['USA'],2016,[],,,x,charlie puth,,we don't talk anymore (feat. selena gomez),['pop'],['english'],['usa'],[],c#m,100.0,2010.0
352.0,Carlos Vives,Alejandro Sanz,For Sale,D,100,3:52,['Latin Pop'],['Spanish'],"['Colombia', 'Spain']",2020,[],,,,carlos vives,alejandro sanz,for sale,['latin pop'],['spanish'],"['colombia', 'spain']",[],d,100.0,2020.0
353.0,Carlos Vives,,Cumbiana,Bb,98,3:56,"['Vallenato', 'Latin Pop']",['Spanish'],['Colombia'],2020,[],,,,carlos vives,,cumbiana,"['vallenato', 'latin pop']",['spanish'],['colombia'],[],bb,90.0,2020.0
354.0,Charlie Puth,,How Long,C#m,110,3:15,['Pop'],['English'],['USA'],2017,[],,,,charlie puth,,how long,['pop'],['english'],['usa'],[],c#m,110.0,2010.0
355.0,Charlie Puth,,Attention,D#m,100,3:25,['Pop'],['English'],['USA'],2017,[],,,,charlie puth,,attention,['pop'],['english'],['usa'],[],d#m,100.0,2010.0
356.0,A Great Big World,Christina Aguilera,Say Something,D,94,3:43,['Pop'],['English'],['USA'],2013,[],,,x,a great big world,christina aguilera,say something,['pop'],['english'],['usa'],[],d,90.0,2010.0
357.0,Carlos Vives,Ricky Martin,Canción Bonita,Am,92,2:48,['Latin Pop'],['Spanish'],"['Colombia', 'Puerto Rico']",2021,[],,,,carlos vives,ricky martin,cancion bonita,['latin pop'],['spanish'],"['colombia', 'puerto rico']",[],am,90.0,2020.0
358.0,Sam Smith,,Stay With Me,C,85,2:51,"['Pop', 'Soul']",['English'],['UK'],2014,[],,,x,sam smith,,stay with me,"['pop', 'soul']",['english'],['uk'],[],c,80.0,2010.0
359.0,The Chicks,,Julianna Calm Down,F#,120,4:41,['Country'],['English'],['USA'],2020,[],,,,the chicks,,julianna calm down,['country'],['english'],['usa'],[],f#,120.0,2020.0
360.0,The Chicks,,Gaslighter,D,131,3:18,['Country'],['English'],['USA'],2020,[],,,,the chicks,,gaslighter,['country'],['english'],['usa'],[],d,130.0,2020.0
361.0,The Chicks,,Sleep at night,C,98,3:10,['Country'],['English'],['USA'],2020,[],,,,the chicks,,sleep at night,['country'],['english'],['usa'],[],c,90.0,2020.0
362.0,The Chicks,,Tights on my boat,F#m,86,2:58,['Country'],['English'],['USA'],2020,[],,,,the chicks,,tights on my boat,['country'],['english'],['usa'],[],f#m,80.0,2020.0
363.0,"Carlos Vives, Shakira",,La Bicicleta,Am,90,3:44,"['Vallenato', 'Latin Pop']",['Spanish'],['Colombia'],2016,[],,,,"carlos vives, shakira",,la bicicleta,"['vallenato', 'latin pop']",['spanish'],['colombia'],[],am,90.0,2010.0
364.0,Timø,,Juernes,D,110,2:39,['Latin Pop'],['Spanish'],['Colombia'],2021,[],,,,tim,,juernes,['latin pop'],['spanish'],['colombia'],[],d,110.0,2020.0
365.0,Taylor Swift,,22,G,104,3:46,['Pop'],['English'],['USA'],2012,[],,,x,taylor swift,,22,['pop'],['english'],['usa'],[],g,100.0,2010.0
366.0,Taylor Swift,,Shake It Off,G,160,3:35,['Pop'],['English'],['USA'],2014,[],,,,taylor swift,,shake it off,['pop'],['english'],['usa'],[],g,160.0,2010.0
367.0,Taylor Swift,,Lover,G,69,3:37,['Pop'],['English'],['USA'],2019,[],,,x,taylor swift,,lover,['pop'],['english'],['usa'],[],g,60.0,2010.0
368.0,Kyr4,,Cantándote al Oído,Em,100,2:44,['Latin Pop'],['Spanish'],['Venezuela'],2020,[],,,,kyr4,,cantandote al oido,['latin pop'],['spanish'],['venezuela'],[],em,100.0,2020.0
369.0,Jerry Rivera,,La Oportunidad,Ab,123,4:40,['Salsa'],['Spanish'],['Puerto Rico'],2001,[],,,,jerry rivera,,la oportunidad,['salsa'],['spanish'],['puerto rico'],[],ab,120.0,2000.0
370.0,Nuno Bettencourt,,If only,Db,120,4:00,['Rock'],['English'],['USA'],1999,[],,,,nuno bettencourt,,if only,['rock'],['english'],['usa'],[],db,120.0,1990.0
371.0,Shakira,,Las De La Intuición,Dm,130,3:35,['Latin Pop'],['Spanish'],['Colombia'],2005,[],,,,shakira,,las de la intuicion,['latin pop'],['spanish'],['colombia'],[],dm,130.0,2000.0
372.0,Marqués,Mabe,Sin Que Lo Sepas,F#,90,3:40,['Latin Pop'],['Spanish'],['Mexico'],2020,[],,,,marques,mabe,sin que lo sepas,['latin pop'],['spanish'],['mexico'],[],f#,90.0,2020.0
373.0,Dvicio,,Qué Mas Puedo Pedir,G,92,3:27,['Latin Pop'],['Spanish'],['Spain'],2019,[],,,,dvicio,,que mas puedo pedir,['latin pop'],['spanish'],['spain'],[],g,90.0,2010.0
